2025-02-02 17:38:53,627 - INFO - Namespace(device='cuda:4', channel_weights=[1.0, 2.0, 1.0, 1.0], batch_size=6, num_classes=4, pretrained=False, pretrained_weights='./Synapse_weights_1u1d', lr=0.0001, epochs=500, warmup_epochs=10, dataset_mode='ACDC', max_channel=256, l2_norm=1e-07, patience=15, aug=False, wandb=True, cache=True, log_dir='../../de_logistics/ACDC_3UNetlinear_02-02-17-38-52/', log_file_path='../../de_logistics/ACDC_3UNetlinear_02-02-17-38-52/training.log')
Epoch 1/500 [Training]: 100%|██████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.57batch/s]
2025-02-03 02:43:27,541 - INFO - Mean iou = 88.63% in epoch452
Epoch 453/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-03 02:44:30,638 - INFO - train_loss:1.1504172468185425 in epoch453
2025-02-03 02:44:30,639 - INFO - train_acc:0.9917457841138585 in epoch453
2025-02-03 02:44:30,639 - INFO - Epoch 453: Learning Rate: [2.2627401233434946e-06]
Epoch 453/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.50batch/s]
2025-02-03 02:44:37,431 - INFO - valid_loss:1.1516078780679142 in epoch453
2025-02-03 02:44:37,432 - INFO - valid_acc:0.9381038338661765 in epoch453
2025-02-03 02:44:37,432 - INFO - Mean iou = 88.68% in epoch453
Epoch 454/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.59batch/s]
2025-02-03 02:45:40,450 - INFO - train_loss:1.1503698825836182 in epoch454
2025-02-03 02:45:40,451 - INFO - train_acc:0.9918345783363867 in epoch454
2025-02-03 02:45:40,451 - INFO - Epoch 454: Learning Rate: [2.168587221604367e-06]
Epoch 454/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.49batch/s]
2025-02-03 02:45:47,291 - INFO - valid_loss:1.1516900623545927 in epoch454
2025-02-03 02:45:47,292 - INFO - valid_acc:0.9378929861444858 in epoch454
2025-02-03 02:45:47,292 - INFO - Mean iou = 88.65% in epoch454
Epoch 455/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 02:46:50,286 - INFO - train_loss:1.150296256542206 in epoch455
2025-02-03 02:46:50,286 - INFO - train_acc:0.9918296875612268 in epoch455
2025-02-03 02:46:50,287 - INFO - Epoch 455: Learning Rate: [2.0764006874321543e-06]
Epoch 455/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.52batch/s]
2025-02-03 02:46:57,045 - INFO - valid_loss:1.1517610409680534 in epoch455
2025-02-03 02:46:57,045 - INFO - valid_acc:0.937695157818774 in epoch455
2025-02-03 02:46:57,046 - INFO - Mean iou = 88.62% in epoch455
Epoch 456/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 02:48:00,041 - INFO - train_loss:1.1501308143138886 in epoch456
2025-02-03 02:48:00,042 - INFO - train_acc:0.9919765807014314 in epoch456
2025-02-03 02:48:00,042 - INFO - Epoch 456: Learning Rate: [1.986184310254196e-06]
Epoch 456/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.52batch/s]
2025-02-03 02:48:06,794 - INFO - valid_loss:1.1516176041434794 in epoch456
2025-02-03 02:48:06,794 - INFO - valid_acc:0.9379782747110302 in epoch456
2025-02-03 02:48:06,795 - INFO - Mean iou = 88.66% in epoch456
Epoch 457/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 02:49:09,795 - INFO - train_loss:1.1501924622058868 in epoch457
2025-02-03 02:49:09,795 - INFO - train_acc:0.9918965107790169 in epoch457
2025-02-03 02:49:09,796 - INFO - Epoch 457: Learning Rate: [1.8979417985124059e-06]
Epoch 457/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.50batch/s]
2025-02-03 02:49:16,607 - INFO - valid_loss:1.1517981921925264 in epoch457
2025-02-03 02:49:16,607 - INFO - valid_acc:0.9376501484592483 in epoch457
2025-02-03 02:49:16,607 - INFO - Mean iou = 88.61% in epoch457
Epoch 458/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 02:50:19,400 - INFO - train_loss:1.1503601443767548 in epoch458
2025-02-03 02:50:19,401 - INFO - train_acc:0.9919950638211816 in epoch458
2025-02-03 02:50:19,401 - INFO - Epoch 458: Learning Rate: [1.8116767795108173e-06]
Epoch 458/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.54batch/s]
2025-02-03 02:50:26,108 - INFO - valid_loss:1.1517093111486996 in epoch458
2025-02-03 02:50:26,108 - INFO - valid_acc:0.9377272972009535 in epoch458
2025-02-03 02:50:26,108 - INFO - Mean iou = 88.62% in epoch458
Epoch 459/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 02:51:29,077 - INFO - train_loss:1.1503738284111023 in epoch459
2025-02-03 02:51:29,078 - INFO - train_acc:0.9918653991332789 in epoch459
2025-02-03 02:51:29,078 - INFO - Epoch 459: Learning Rate: [1.7273927992664842e-06]
Epoch 459/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:07<00:00,  2.43batch/s]
2025-02-03 02:51:36,088 - INFO - valid_loss:1.1517782772288603 in epoch459
2025-02-03 02:51:36,089 - INFO - valid_acc:0.937716059681414 in epoch459
2025-02-03 02:51:36,089 - INFO - Mean iou = 88.62% in epoch459
Epoch 460/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.59batch/s]
2025-02-03 02:52:39,122 - INFO - train_loss:1.1504562604427337 in epoch460
2025-02-03 02:52:39,123 - INFO - train_acc:0.9919906441729673 in epoch460
2025-02-03 02:52:39,123 - INFO - Epoch 460: Learning Rate: [1.6450933223637226e-06]
Epoch 460/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.46batch/s]
2025-02-03 02:52:46,045 - INFO - valid_loss:1.1517208393882303 in epoch460
2025-02-03 02:52:46,046 - INFO - valid_acc:0.9377757770087136 in epoch460
2025-02-03 02:52:46,046 - INFO - Mean iou = 88.63% in epoch460
Epoch 461/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.60batch/s]
2025-02-03 02:53:48,673 - INFO - train_loss:1.1505032002925872 in epoch461
2025-02-03 02:53:48,674 - INFO - train_acc:0.9919884108821606 in epoch461
2025-02-03 02:53:48,674 - INFO - Epoch 461: Learning Rate: [1.564781731811683e-06]
Epoch 461/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.48batch/s]
2025-02-03 02:53:55,524 - INFO - valid_loss:1.1517131889567656 in epoch461
2025-02-03 02:53:55,525 - INFO - valid_acc:0.9377034122544439 in epoch461
2025-02-03 02:53:55,525 - INFO - Mean iou = 88.62% in epoch461
Epoch 462/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.59batch/s]
2025-02-03 02:54:58,579 - INFO - train_loss:1.1504874157905578 in epoch462
2025-02-03 02:54:58,580 - INFO - train_acc:0.9918130141488427 in epoch462
2025-02-03 02:54:58,580 - INFO - Epoch 462: Learning Rate: [1.4864613289052874e-06]
Epoch 462/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.43batch/s]
2025-02-03 02:55:05,580 - INFO - valid_loss:1.1517279849332922 in epoch462
2025-02-03 02:55:05,580 - INFO - valid_acc:0.9377153776280537 in epoch462
2025-02-03 02:55:05,580 - INFO - Mean iou = 88.62% in epoch462
Epoch 463/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 02:56:08,351 - INFO - train_loss:1.1502409946918488 in epoch463
2025-02-03 02:56:08,351 - INFO - train_acc:0.992005715085339 in epoch463
2025-02-03 02:56:08,352 - INFO - Epoch 463: Learning Rate: [1.4101353330895399e-06]
Epoch 463/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.57batch/s]
2025-02-03 02:56:14,957 - INFO - valid_loss:1.1517377039965462 in epoch463
2025-02-03 02:56:14,958 - INFO - valid_acc:0.9377209858849905 in epoch463
2025-02-03 02:56:14,958 - INFO - Mean iou = 88.62% in epoch463
Epoch 464/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.59batch/s]
2025-02-03 02:57:17,997 - INFO - train_loss:1.1502727723121644 in epoch464
2025-02-03 02:57:17,997 - INFO - train_acc:0.9920207482463048 in epoch464
2025-02-03 02:57:17,997 - INFO - Epoch 464: Learning Rate: [1.3358068818271902e-06]
Epoch 464/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.49batch/s]
2025-02-03 02:57:24,838 - INFO - valid_loss:1.1517293944078333 in epoch464
2025-02-03 02:57:24,839 - INFO - valid_acc:0.9377530425172658 in epoch464
2025-02-03 02:57:24,839 - INFO - Mean iou = 88.63% in epoch464
Epoch 465/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 02:58:27,802 - INFO - train_loss:1.1504419934749603 in epoch465
2025-02-03 02:58:27,803 - INFO - train_acc:0.992025597770936 in epoch465
2025-02-03 02:58:27,803 - INFO - Epoch 465: Learning Rate: [1.2634790304697283e-06]
Epoch 465/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.54batch/s]
2025-02-03 02:58:34,492 - INFO - valid_loss:1.151745361440322 in epoch465
2025-02-03 02:58:34,493 - INFO - valid_acc:0.9377071154462255 in epoch465
2025-02-03 02:58:34,493 - INFO - Mean iou = 88.62% in epoch465
Epoch 466/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 02:59:37,482 - INFO - train_loss:1.1503234004974365 in epoch466
2025-02-03 02:59:37,483 - INFO - train_acc:0.992020719868183 in epoch466
2025-02-03 02:59:37,483 - INFO - Epoch 466: Learning Rate: [1.193154752131851e-06]
Epoch 466/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.52batch/s]
2025-02-03 02:59:44,220 - INFO - valid_loss:1.151744379716761 in epoch466
2025-02-03 02:59:44,220 - INFO - valid_acc:0.9377214105803692 in epoch466
2025-02-03 02:59:44,221 - INFO - Mean iou = 88.62% in epoch466
Epoch 467/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.59batch/s]
2025-02-03 03:00:47,271 - INFO - train_loss:1.1502922904491424 in epoch467
2025-02-03 03:00:47,272 - INFO - train_acc:0.9920644085125505 in epoch467
2025-02-03 03:00:47,272 - INFO - Epoch 467: Learning Rate: [1.1248369375691859e-06]
Epoch 467/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.46batch/s]
2025-02-03 03:00:54,185 - INFO - valid_loss:1.1517257970922135 in epoch467
2025-02-03 03:00:54,185 - INFO - valid_acc:0.937728891358656 in epoch467
2025-02-03 03:00:54,185 - INFO - Mean iou = 88.62% in epoch467
Epoch 468/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.59batch/s]
2025-02-03 03:01:57,237 - INFO - train_loss:1.150473564863205 in epoch468
2025-02-03 03:01:57,238 - INFO - train_acc:0.992130437290568 in epoch468
2025-02-03 03:01:57,238 - INFO - Epoch 468: Learning Rate: [1.058528395059518e-06]
Epoch 468/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.50batch/s]
2025-02-03 03:02:04,051 - INFO - valid_loss:1.1517749744303085 in epoch468
2025-02-03 03:02:04,052 - INFO - valid_acc:0.9377056575850121 in epoch468
2025-02-03 03:02:04,052 - INFO - Mean iou = 88.62% in epoch468
Epoch 469/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-03 03:03:07,218 - INFO - train_loss:1.1503490710258484 in epoch469
2025-02-03 03:03:07,218 - INFO - train_acc:0.9920824170852254 in epoch469
2025-02-03 03:03:07,218 - INFO - Epoch 469: Learning Rate: [9.942318502873115e-07]
Epoch 469/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.53batch/s]
2025-02-03 03:03:13,936 - INFO - valid_loss:1.1517700307509477 in epoch469
2025-02-03 03:03:13,936 - INFO - valid_acc:0.9377581965708369 in epoch469
2025-02-03 03:03:13,936 - INFO - Mean iou = 88.63% in epoch469
Epoch 470/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:04:16,823 - INFO - train_loss:1.1502486896514892 in epoch470
2025-02-03 03:04:16,824 - INFO - train_acc:0.9920532926104684 in epoch470
2025-02-03 03:04:16,824 - INFO - Epoch 470: Learning Rate: [9.319499462316833e-07]
Epoch 470/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.54batch/s]
2025-02-03 03:04:23,528 - INFO - valid_loss:1.1517807525746964 in epoch470
2025-02-03 03:04:23,528 - INFO - valid_acc:0.9376881732103863 in epoch470
2025-02-03 03:04:23,529 - INFO - Mean iou = 88.62% in epoch470
Epoch 471/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:05:26,448 - INFO - train_loss:1.1503578197956086 in epoch471
2025-02-03 03:05:26,449 - INFO - train_acc:0.9921218266660464 in epoch471
2025-02-03 03:05:26,449 - INFO - Epoch 471: Learning Rate: [8.716852430577884e-07]
Epoch 471/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.52batch/s]
2025-02-03 03:05:33,202 - INFO - valid_loss:1.1517970561981201 in epoch471
2025-02-03 03:05:33,202 - INFO - valid_acc:0.9376521819907375 in epoch471
2025-02-03 03:05:33,202 - INFO - Mean iou = 88.61% in epoch471
Epoch 472/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.59batch/s]
2025-02-03 03:06:36,225 - INFO - train_loss:1.1505040788650513 in epoch472
2025-02-03 03:06:36,226 - INFO - train_acc:0.9919488423284076 in epoch472
2025-02-03 03:06:36,226 - INFO - Epoch 472: Learning Rate: [8.134402180115097e-07]
Epoch 472/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.50batch/s]
2025-02-03 03:06:43,037 - INFO - valid_loss:1.1517310773625093 in epoch472
2025-02-03 03:06:43,037 - INFO - valid_acc:0.9377965604797054 in epoch472
2025-02-03 03:06:43,037 - INFO - Mean iou = 88.63% in epoch472
Epoch 473/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-03 03:07:46,134 - INFO - train_loss:1.1503365755081176 in epoch473
2025-02-03 03:07:46,135 - INFO - train_acc:0.9921141575680656 in epoch473
2025-02-03 03:07:46,135 - INFO - Epoch 473: Learning Rate: [7.572172653177113e-07]
Epoch 473/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.50batch/s]
2025-02-03 03:07:52,948 - INFO - valid_loss:1.151837201679454 in epoch473
2025-02-03 03:07:52,949 - INFO - valid_acc:0.9375764472290368 in epoch473
2025-02-03 03:07:52,949 - INFO - Mean iou = 88.60% in epoch473
Epoch 474/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-03 03:08:56,047 - INFO - train_loss:1.150666776895523 in epoch474
2025-02-03 03:08:56,048 - INFO - train_acc:0.9920177281489218 in epoch474
2025-02-03 03:08:56,049 - INFO - Epoch 474: Learning Rate: [7.030186960817648e-07]
Epoch 474/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.52batch/s]
2025-02-03 03:09:02,803 - INFO - valid_loss:1.1517387558432186 in epoch474
2025-02-03 03:09:02,804 - INFO - valid_acc:0.937781707150147 in epoch474
2025-02-03 03:09:02,804 - INFO - Mean iou = 88.63% in epoch474
Epoch 475/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:10:05,624 - INFO - train_loss:1.1502790701389314 in epoch475
2025-02-03 03:10:05,625 - INFO - train_acc:0.9920804747111744 in epoch475
2025-02-03 03:10:05,625 - INFO - Epoch 475: Learning Rate: [6.508467381945691e-07]
Epoch 475/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.45batch/s]
2025-02-03 03:10:12,569 - INFO - valid_loss:1.1517784314997055 in epoch475
2025-02-03 03:10:12,570 - INFO - valid_acc:0.9376806918064255 in epoch475
2025-02-03 03:10:12,570 - INFO - Mean iou = 88.62% in epoch475
Epoch 476/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.59batch/s]
2025-02-03 03:11:15,633 - INFO - train_loss:1.150430017709732 in epoch476
2025-02-03 03:11:15,634 - INFO - train_acc:0.9920446813293302 in epoch476
2025-02-03 03:11:15,634 - INFO - Epoch 476: Learning Rate: [6.007035362409658e-07]
Epoch 476/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.48batch/s]
2025-02-03 03:11:22,490 - INFO - valid_loss:1.1517218421487248 in epoch476
2025-02-03 03:11:22,490 - INFO - valid_acc:0.9377909257368966 in epoch476
2025-02-03 03:11:22,490 - INFO - Mean iou = 88.63% in epoch476
Epoch 477/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-03 03:12:25,806 - INFO - train_loss:1.1502461051940918 in epoch477
2025-02-03 03:12:25,806 - INFO - train_acc:0.9921750280607537 in epoch477
2025-02-03 03:12:25,806 - INFO - Epoch 477: Learning Rate: [5.52591151411596e-07]
Epoch 477/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.43batch/s]
2025-02-03 03:12:32,806 - INFO - valid_loss:1.1517957238590015 in epoch477
2025-02-03 03:12:32,807 - INFO - valid_acc:0.9377003360380934 in epoch477
2025-02-03 03:12:32,807 - INFO - Mean iou = 88.62% in epoch477
Epoch 478/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-03 03:13:36,019 - INFO - train_loss:1.150474680662155 in epoch478
2025-02-03 03:13:36,020 - INFO - train_acc:0.9921734053147401 in epoch478
2025-02-03 03:13:36,020 - INFO - Epoch 478: Learning Rate: [5.065115614181553e-07]
Epoch 478/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.49batch/s]
2025-02-03 03:13:42,855 - INFO - valid_loss:1.1517325779970955 in epoch478
2025-02-03 03:13:42,855 - INFO - valid_acc:0.9377716190505124 in epoch478
2025-02-03 03:13:42,856 - INFO - Mean iou = 88.63% in epoch478
Epoch 479/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.59batch/s]
2025-02-03 03:14:45,936 - INFO - train_loss:1.1504351317882537 in epoch479
2025-02-03 03:14:45,937 - INFO - train_acc:0.9921564854296334 in epoch479
2025-02-03 03:14:45,937 - INFO - Epoch 479: Learning Rate: [4.624666604121047e-07]
Epoch 479/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.51batch/s]
2025-02-03 03:14:52,720 - INFO - valid_loss:1.1517207201789408 in epoch479
2025-02-03 03:14:52,720 - INFO - valid_acc:0.9378314507822242 in epoch479
2025-02-03 03:14:52,720 - INFO - Mean iou = 88.64% in epoch479
Epoch 480/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-03 03:15:55,851 - INFO - train_loss:1.1505442953109741 in epoch480
2025-02-03 03:15:55,852 - INFO - train_acc:0.9921510000740689 in epoch480
2025-02-03 03:15:55,852 - INFO - Epoch 480: Learning Rate: [4.2045825890681365e-07]
Epoch 480/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.49batch/s]
2025-02-03 03:16:02,674 - INFO - valid_loss:1.1517886344124288 in epoch480
2025-02-03 03:16:02,675 - INFO - valid_acc:0.9377155579951185 in epoch480
2025-02-03 03:16:02,675 - INFO - Mean iou = 88.62% in epoch480
Epoch 481/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:17:05,608 - INFO - train_loss:1.1502097392082213 in epoch481
2025-02-03 03:17:05,609 - INFO - train_acc:0.9922055934167046 in epoch481
2025-02-03 03:17:05,609 - INFO - Epoch 481: Learning Rate: [3.804880837031267e-07]
Epoch 481/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.54batch/s]
2025-02-03 03:17:12,305 - INFO - valid_loss:1.1516877763411577 in epoch481
2025-02-03 03:17:12,306 - INFO - valid_acc:0.9378536716860686 in epoch481
2025-02-03 03:17:12,306 - INFO - Mean iou = 88.64% in epoch481
Epoch 482/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:18:15,189 - INFO - train_loss:1.150237910747528 in epoch482
2025-02-03 03:18:15,189 - INFO - train_acc:0.9921807894566922 in epoch482
2025-02-03 03:18:15,190 - INFO - Epoch 482: Learning Rate: [3.425577778184108e-07]
Epoch 482/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.47batch/s]
2025-02-03 03:18:22,068 - INFO - valid_loss:1.1517815309412338 in epoch482
2025-02-03 03:18:22,068 - INFO - valid_acc:0.9376915042685157 in epoch482
2025-02-03 03:18:22,068 - INFO - Mean iou = 88.62% in epoch482
Epoch 483/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:19:25,003 - INFO - train_loss:1.1502835655212402 in epoch483
2025-02-03 03:19:25,004 - INFO - train_acc:0.9919887080654565 in epoch483
2025-02-03 03:19:25,004 - INFO - Epoch 483: Learning Rate: [3.066689004189552e-07]
Epoch 483/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.52batch/s]
2025-02-03 03:19:31,739 - INFO - valid_loss:1.1517240931006039 in epoch483
2025-02-03 03:19:31,739 - INFO - valid_acc:0.9376936128404115 in epoch483
2025-02-03 03:19:31,739 - INFO - Mean iou = 88.62% in epoch483
Epoch 484/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
2025-02-03 03:20:34,856 - INFO - train_loss:1.150541169643402 in epoch484
2025-02-03 03:20:34,857 - INFO - train_acc:0.9921581482037355 in epoch484
2025-02-03 03:20:34,857 - INFO - Epoch 484: Learning Rate: [2.7282292675596754e-07]
Epoch 484/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.53batch/s]
2025-02-03 03:20:41,585 - INFO - valid_loss:1.151778957423042 in epoch484
2025-02-03 03:20:41,586 - INFO - valid_acc:0.9377016365780226 in epoch484
2025-02-03 03:20:41,586 - INFO - Mean iou = 88.62% in epoch484
Epoch 485/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:21:44,426 - INFO - train_loss:1.150245864391327 in epoch485
2025-02-03 03:21:44,427 - INFO - train_acc:0.9921589045974508 in epoch485
2025-02-03 03:21:44,427 - INFO - Epoch 485: Learning Rate: [2.4102124810483446e-07]
Epoch 485/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.49batch/s]
2025-02-03 03:21:51,252 - INFO - valid_loss:1.1517465535332174 in epoch485
2025-02-03 03:21:51,252 - INFO - valid_acc:0.9377479965172375 in epoch485
2025-02-03 03:21:51,252 - INFO - Mean iou = 88.63% in epoch485
Epoch 486/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:22:54,128 - INFO - train_loss:1.1503651940822601 in epoch486
2025-02-03 03:22:54,128 - INFO - train_acc:0.9921117033821112 in epoch486
2025-02-03 03:22:54,129 - INFO - Epoch 486: Learning Rate: [2.112651717080228e-07]
Epoch 486/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.49batch/s]
2025-02-03 03:23:00,956 - INFO - valid_loss:1.151767660589779 in epoch486
2025-02-03 03:23:00,957 - INFO - valid_acc:0.9376310460342981 in epoch486
2025-02-03 03:23:00,957 - INFO - Mean iou = 88.61% in epoch486
Epoch 487/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:24:03,887 - INFO - train_loss:1.150243250131607 in epoch487
2025-02-03 03:24:03,888 - INFO - train_acc:0.9921803102950529 in epoch487
2025-02-03 03:24:03,888 - INFO - Epoch 487: Learning Rate: [1.835559207212835e-07]
Epoch 487/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.49batch/s]
2025-02-03 03:24:10,711 - INFO - valid_loss:1.1517366311129402 in epoch487
2025-02-03 03:24:10,711 - INFO - valid_acc:0.9378141531700064 in epoch487
2025-02-03 03:24:10,711 - INFO - Mean iou = 88.64% in epoch487
Epoch 488/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:25:13,700 - INFO - train_loss:1.1501967477798463 in epoch488
2025-02-03 03:25:13,701 - INFO - train_acc:0.9920617782491301 in epoch488
2025-02-03 03:25:13,701 - INFO - Epoch 488: Learning Rate: [1.578946341633971e-07]
Epoch 488/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.46batch/s]
2025-02-03 03:25:20,623 - INFO - valid_loss:1.1517497721840353 in epoch488
2025-02-03 03:25:20,623 - INFO - valid_acc:0.9377222376502911 in epoch488
2025-02-03 03:25:20,623 - INFO - Mean iou = 88.62% in epoch488
Epoch 489/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:02<00:00,  1.59batch/s]
2025-02-03 03:26:23,508 - INFO - train_loss:1.1501757287979126 in epoch489
2025-02-03 03:26:23,509 - INFO - train_acc:0.9921797477167247 in epoch489
2025-02-03 03:26:23,509 - INFO - Epoch 489: Learning Rate: [1.3428236686933778e-07]
Epoch 489/500 [Validation]: 100%|███████████████████████████████████████████████████████████████████| 17/17 [00:06<00:00,  2.50batch/s]
2025-02-03 03:26:30,317 - INFO - valid_loss:1.1517554451437557 in epoch489
2025-02-03 03:26:30,318 - INFO - valid_acc:0.9376963615511688 in epoch489
2025-02-03 03:26:30,318 - INFO - Mean iou = 88.62% in epoch489
Epoch 490/500 [Training]: 100%|███████████████████████████████████████████████████████████████████| 100/100 [01:03<00:00,  1.58batch/s]
